,rating,songName,artistName,genre,lyrics
25,29.75,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']","['melodic rap', 'pop rap', 'rap', 'trap']","[Verse 1]
Roses
I walked in the corner with the body screaming dolo
Never sold a bag but look like Pablo in a photo
This gon' make 'em feel the way like Tony killed Manolo
You already know though, you already know though
I walk in the corner with the money, on my finger
She might get it popping, I might wife her for the winter
I already know, already know, nigga roses
All I need is roses

[Chorus]
Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna be
And I know you won't tell nobody nothing
And I know you won't tell nobody no

[Verse 2]
Roses
I might pull up flexing on these niggas like aerobics
I might tell her girl you cute but balling, that shit gorgeous
Standing on the table, Rosé, Rosé, fuck the waters
You know who the God is

[Chorus]
Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna'-

[Verse 1]
Roses
I walked in the corner with the body screaming dolo
Never sold a bag but look like Pablo in a photo
This gon' make 'em feel the way like Tony killed Manolo
You already know though, you already know though
I walk in the corner with the money, on my finger
She might get it popping, I might wife her for the winter
I already know, already know, nigga roses
All I need is roses

[Chorus]
Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw
And I know you won't tell nobody nothing
And I know you won't tell nobody no

[Verse 2]
Roses
I might pull up flexing on these niggas like aerobics
I might tell her girl you cute but balling, that shit gorgeous
Standing on the table, Rosé, Rosé, fuck the waters
You know who the God is

[Outro]
Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through"
26,31.5,High Fashion,"['Roddy Ricch', 'Mustard']","['melodic rap', 'rap', 'cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","[Intro]
Mustard on the beat, ho

[Chorus]
Shawty made that ass clap, she don't need no applause
High fashion like Goyard
G-Wagen or the Rover?
I put some ice on you 'cause you got a cold heart
I know I gotta keep my shawty on go, go, go
Drop that ass to the floor-floor, yeah
Ahh, woah
You ain't gotta deal with none of these niggas no more

[Post-Chorus]
If we hop in the Benz is that okay?
Is it okay if I call you my Prada bae?
I ain't no player, I just got a lot of baes
But let me tell you, I like you a lot, bae
I wanna start at the top and the bottom, bae
Know you want the shoe with the red at the bottom, bae
You know I like when you ride at the top, bae

[Verse 1]
She want Chane'-ne' and Dio'-o'
I'm only doin' cash out, I don't need promo
I pull up to the high rise, I'm in the four-four
Inside cocoa
If I got a feeling, I keep it inside my heart
And I keep a Patek, too, 'cause I don't do facades
You see my diamonds even when I'm in the dark
And since you got it, it make you go and do anything you want to

[Chorus]
Shawty made that ass clap, she don't need no applause (No applause)
High fashion like Goyard (Like Goyard)
G-Wagen or the Rover? (Skrrt)
I put some ice on you 'cause you got a cold heart (Ooh-ooh)
I know I gotta keep my shawty on go, go, go (Shawty on go, go, yeah)
Drop that ass to the floor-floor, yeah
Ahh, woah
You ain't gotta deal with none of these niggas no more

[Post-Chorus]
If we hop in the Benz is that okay?
Is it okay if I call you my Prada bae?
I ain't no player, I just got a lot of baes
But let me tell you, I like you a lot, bae
I wanna start at the top and the bottom, bae
Know you want the shoe with the red at the bottom, bae
You know I like when you ride at the top, bae

[Verse 2]
If I hit it from the back, she gon' hit the sidewalk
If she got a best friend with her, take her back to my loft
Got her five in the mornin', wildin', wildin'
And her name ain't Megan but she a stallion, stallion
Never keep my hoes divided, 'member I was pullin' up in the valley
And you know I take her soul when she ridin'
Sweater and her sneakers all Kenzo
Shawty know to drop it low like a limbo every time we kick it like Timbo, woah, woah, woah

[Bridge]
Shawty made that ass clap, she don't need no applause (Nah, nah)
I put some ice on you 'cause you got a cold heart (Ooh-ooh)
I know I gotta keep my shawty on go, go, go (Yeah)
Drop that ass to the floor-floor, yeah

[Chorus]
Shawty made that ass clap, she don't need no applause
High fashion like Goyard
G-Wagen or the Rover?
I put some ice on you 'cause you got a cold heart
I know I gotta keep my shawty on go, go, go
Drop that ass to the floor-floor, yeah
Ahh, woah
You ain't gotta deal with none of these niggas no more

[Post-Chorus]
If we hop in the Benz is that okay?
Is it okay if I call you my Prada bae?
I ain't no player, I just got a lot of baes
But let me tell you, I like you a lot, bae
I wanna start at the top and the bottom, bae
Know you want the shoe with the red at the bottom, bae
You know I like when you ride at the top, bae"
27,33.25,Break My Heart,['Dua Lipa'],"['dance pop', 'pop', 'uk pop']","[Verse 1]
I've always been the one to say the first goodbye
Had to love and lose a hundred million times
Had to get it wrong to know just what I like
Now I'm falling
You say my name like I have never heard before
I'm indecisive, but, this time, I know for sure
I hope I'm not the only one that feels it all
Are you falling?

[Pre-Chorus]
Centre of attention
You know you can get whatever you want from me
Whenever you want it, baby
It's you in my reflection
I'm afraid of all the things it could do to me
If I would've known it, baby

[Chorus]
I would've stayed at home
'Cause I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?
Oh no, I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?

[Verse 2]
I wonder, when you go, if I stay on your mind
Two can play that game, but you win me every time
Everyone before you was a waste of time
Yeah, you got me

[Pre-Chorus]
Centre of attention
You know you can get whatever you want from me
Whenever you want it, baby
It's you in my reflection
I'm afraid of all the things it could do to me
If I would've known it, baby

[Chorus]
I would've stayed at home
'Cause I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home (I would've stayed at home 'cause I–)
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?
Oh no, I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?

[Bridge]
Ooh, break my heart
Ooh, break my heart
Ooh
Am I falling in love with the one that could break my heart?

[Chorus]
I would've stayed at home
'Cause I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home (I would've stayed at home 'cause I–)
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?
Oh no (Oh no), I was doing better alone
But when you said, ""Hello""
I knew that was the end of it all
I should've stayed at home
'Cause now there ain't no letting you go
Am I falling in love with the one that could break my heart?"
28,34.75,Before You Go,['Lewis Capaldi'],"['pop', 'uk pop']","[Verse 1]
I fell by the wayside like everyone else
I hate you, I hate you, I hate you but I was just kidding myself
Our every moment, I start to replace
'Cause now that they're gone, all I hear are the words that I needed to say

[Pre-Chorus]
When you hurt under the surface
Like troubled water running cold
Well, time can heal but this won't

[Chorus]
So, before you go
Was there something I could've said
To make your heart beat better?
If only I'd have known you had a storm to weather
So, before you go
Was there something I could've said
To make it all stop hurting?
It kills me how your mind can make you feel so worthless
So, before you go

[Verse 2]
Was never the right time, whenever you called
Went little by little by little until there was nothing at all
Our every moment, I start to replay
But all I can think about is seeing that look on your face

[Pre-Chorus]
When you hurt under the surface
Like troubled water running cold
Well, time can heal but this won't

[Chorus]
So, before you go
Was there something I could've said
To make your heart beat better?
If only I'd have known you had a storm to weather
So, before you go
Was there something I could've said
To make it all stop hurting?
It kills me how your mind can make you feel so worthless
So, before you go

[Bridge]
Would we be better off by now
If I'd have let my walls come down?
Maybe, I guess we'll never know
You know, you know

[Chorus]
Before you go
Was there something I could've said
To make your heart beat better?
If only I'd have known you had a storm to weather
So, before you go
Was there something I could've said
To make it all stop hurting?
It kills me how your mind can make you feel so worthless
So, before you go"
29,35.5,Emotionally Scarred,['Lil Baby'],"['atl hip hop', 'atl trap', 'rap']","[Verse 1]
A love letter came through the mail, it said, ""I miss you""
I ripped it up and flushed with the tissue, try to forget you
I ain't got nothing against you, we human, we all got issues
But I'm tired of being tired of being tired
That part of me done died
I see it, then I don't, act like I'm blind
I'm confident it won't be one of mine
I know emotions come with lies, so I tell the truth all the time
Ain't got no sympathy for no bitch
I admit that I'm rich and I'm lit
Jumpin' up on stages, I get two hundred an occasion
Bro had really fucked the game up, we made niggas shut they trap down
They see how I made it, I'm the reason they won't rap now
See me out in traffic, make a hater pull his hat down
The biggest OG's salute me, a stylist can't even style me
The robbers probably wanna get me, I'm hoppin' out Lamborghinis
The youngins turn in my city, they try me, I get it cracking
Some of this still would happen if I never had started rapping
My people them still steady trapping and they still be getting active
I tell 'em to chill, I'm tryna run up these M's
Paid cash and then he post the crib (Nah)
I can't show nobody where my mama live, that's how I 'posed to feel
My niece just asked me were my diamonds real, I said, ""Of course""
I just played the hand that I was dealt, didn't have to force
All around the world they know it's me, they hear my voice
And I done it all in a pair of Diors, yeah

[Chorus]
Young age, learned how to get paid (We gon' get the money)
Big stage, long way from Section 8 (Ballin' other countries)
Big wave, he gon' have to get saved (Big old wave)
Ridin' in the foreign, chiefin' on the forest
I know I wasn't there for you, at least I said I'm sorry
You know what it was, I told you that I was heartless
I'm emotionally scarred, that ain't even your fault
But don't listen to them haters tryna fill your ears with salt

[Verse 2]
All this revenue coming in, I'll probably never spend
I just bought my BM a Benz, now that's another Benz
I just cut off all of my friends and brought my brothers in
I don't see nobody but me, who I'm gon' lose to?
I can't move around without tools, these niggas loose screws
I can see me taking the lead over the new school
They remember me from selling weed at my old school
Only hit it once and now it's old news
Blew up, who the fuck would knew? Paint my Trackhawk Nipsey Blue
If I get one, you get one too, I really move how bosses move
I never call myself a G.O.A.T., I leave that up to the people
Everybody can't go to the top, I had to leave some people
I'ma be forever scheming, woke up, I thought I was dreaming
Watched my lil' boy play with toys, I just dropped a tear of joy
Some shit that I feel for
I been going crazy with that scoring, call me Baby Harden
They say I'll be great, I guess I'm waiting for it

[Chorus]
Young age, learned how to get paid (We gon' get the money)
Big stage, long way from Section 8 (Ballin' other countries)
Big wave, he gon' have to get saved (Big old wave)
Ridin' in the foreign, chiefin' on the forest
I know I wasn't there for you, at least I said I'm sorry
You know what it was, I told you that I was heartless
I'm emotionally scarred, that ain't even your fault
But don't listen to them haters tryna fill your ears with salt
Young age, learned how to get paid (We gon' get the money)
Big stage, long way from Section 8 (Ballin' other countries)
Big wave, he gon' have to get saved (Big old wave)
Ridin' in the foreign, chiefin' on the forest
I know I wasn't there for you, at least I said I'm sorry
You know what it was, I told you that I was heartless
I'm emotionally scarred, that ain't even your fault
But don't listen to them haters tryna fill your ears with salt"
30,36.0,Savage Love,"['Jawsh 685', 'Jason Derulo']","['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']","[Intro: Jason Derulo & Jwash 685]
Jason Derulo
Ahh
Savage love
(685, baby)

[Verse 1: Jason Derulo]
If I woke up without ya, I don't know what I would do
Thought I could be single forever till' I met you
Usually don't be fallin', be fallin', fallin' first
You got a way of keeping me comin' back to back
I just found out, the only reason that you lovin' me
Was to get back at your ex lover but before you leave
Usually I would never, would never even care
Baby I know she creepin', I feel it in the air

[Pre-Chorus: Jason Derulo]
Every night and every day (Every day)
I try to make you stay
But your

[Chorus: Jason Derulo]
Savage love
Did somebody, did somebody break your heart?
Lookin' like an angel, but your savage love
But when you kiss me I know you don't give two fucks
But I still want that

[Post-Chorus: Jason Derulo]
Your savage love
Your savage lo-lo-love
Your savage lo-lo-love
You could use me
'Cause I still want that (Your savage love)

[Verse 2: Jason Derulo]
Baby, I hope this ain't karma 'cause I get around
You wanna run it up, I wanna lock it down
Usually don't be fallin', be fallin', fallin' fast
You got a way of making me spend up all my cash

[Pre-Chorus: Jason Derulo]
Every night and every day (Every day)
I try to make you stay
But your

[Chorus: Jason Derulo]
Savage love
Did somebody, did somebody break your heart?
Lookin' like an angel, but your savage love
But when you kiss me I know you don't give two fucks
But I still want that

[Post-Chorus: Jason Derulo]
Your savage love
Your savage lo-lo-love (Ohh)
Your savage lo-lo-love
You could use me
'Cause I still want that your savage love

[Bridge: Jason Derulo]
(Ooh la-la-la-la, ooh la-la-la-la)
Your savage lo-lo-love
(Ooh la-la-la-la, ooh la-la-la-la, ooh)
Your savage lo-lo-love
(Ooh la-la-la-la)
You could use me
(Ooh la-la-la-la)
Baby

[Chorus: Jason Derulo]
Savage love (Oh, girl)
Did somebody, did somebody break your heart?
Lookin' like an angel, but your savage love (Savage love)
But when you kiss me I know you don't give two fucks
But I still want that

[Post-Chorus: Jason Derulo]
Your savage love (Savage love)
Your savage lo-lo-love (Ooh, yeah)
Your savage lo-lo-love
Girl you could use me
'Cause I still want that your savage love"
31,36.0,The Bigger Picture,['Lil Baby'],"['atl hip hop', 'atl trap', 'rap']","[Intro]
Protests and growing national outcry continues over the death of George Floyd (Section 8 just straight cooked this motherfucker up)
Last night, people protesting in Minneapolis escalated
As demonstrators were lashed by tear gas and rubber bullets
The main message here, the main message here, the main message here
Is that they want to see those officers involved
They want to see those officers arrested
Officers arrested
(I can't breathe, I can't breathe)

[Verse 1]
Trade my 4x4 for a G63, ain't no more free Lil Steve
I gave 'em chance and chance and chance again, I even done told them please
I find it crazy the police'll shoot you and know that you dead, but still tell you to freeze
Fucked up, I seen what I seen
I guess that mean hold him down if he say he can't breathe
It's too many mothers that's grieving
They killing us for no reason
Been going on for too long to get even
Throw us in cages like dogs and hyenas
I went to court and they sent me to prison
My mama was crushed when they said I can't leave
First I was drunk, then I sobered up quick
When I heard all that time that they gave to Taleeb
He got a life sentence plus
We just some products of our environment
How the fuck they gon' blame us?
You can't fight fire with fire
I know, but at least we can turn up the flames some
Every colored person ain't dumb and all whites not racist
I be judging by the mind and heart, I ain't really into faces
Fucked up, the way that we livin' is not getting better, you gotta know how to survive
Crazy, I had to tell all of my loved ones to carry a gun when they going outside
Stare in the mirror whenever you drive
Overprotective, go crazy for mine
You gotta pay attention to the signs
Seem like the blind following the blind
Thinking 'bout everything that's going on
I boost security up at my home
I'm with my kind if they right or they wrong
I call him now, he'll pick up the phone
And it's five in the morning, he waking up on it
Tell 'em wherever I'm at, then they comin'
I see blue lights, I get scared and start runnin'
That shit be crazy, they 'posed to protect us
Throw us in handcuffs and arrest us
While they go home at night, that shit messed up
Knowing we needed help, they neglect us
Wondering who gon' make them respect us
I can see in your eye that you fed up
Fuck around, got my shot, I won't let up
They know that we a problem together
They know that we can storm any weather

[Chorus]
It's bigger than black and white
It's a problem with the whole way of life
It can't change overnight
But we gotta start somewhere
Might as well gon' 'head start here
We done had a hell of a year
I'ma make it count while I'm here
God is the only man I fear

[Verse 2]
Fuck it, I'm goin' on the front line
He gon' bust your ass if you come past that gun line
You know when the storm go away, then the sun shine
You gotta put your head in the game when it's crunch time
I want all my sons to grow up to be monsters
I want all my daughters to show out in public
Seems like we losing our country
But we gotta stand up for something, so this what it comes to
Every video I see on my conscience
I got power, now I gotta say somethin'
Corrupted police been the problem where I'm from
But I'd be lying if I said it was all of them
I ain't do this for the trend, I don't follow them
Altercations with the law, had a lot of them
People speaking for the people, I'm proud of them
Stick together, we can get it up out of them
I can't lie like I don't rap about killing and dope, but I'm telling my youngins to vote
I did what I did 'cause I didn't have no choice or no hope, I was forced to just jump in and go
This bullshit is all that we know, but it's time for a change
Got time to be serious, no time for no games
We ain't takin' no more, let us go from them chains
God bless they souls, every one of them names

[Chorus]
It's bigger than black and white
It's a problem with the whole way of life
It can't change overnight
But we gotta start somewhere
Might as well gon' 'head start here
We done had a hell of a year
I'ma make it count while I'm here
God is the only man I fear

[Verse 3]
They trainin' officers to kill us, then shootin' protestors with these rubber bullets
They regular people, I know that they feel it
These scars too deep to heal us
What happened to COVID? Nobody remember
It ain't makin' sense, I'm just here to vent
It happen to one of your people, it's different
We get it, the system is wicked, just learn how to pick it
Knowledge is power, I swear I'm a witness, I know that I'm gifted
I won't go too deep 'cause I'm scared they'll get me
Ain't scared to admit it, some shit I can't mention
It's people who can, well, here's the chance
I won't take the stand, but I'll take a stand for what I believe
Must not be breathing the air that I breathe
You know that the way that I bleed, you can bleed
I never been a fan of police
But my neighborhood know I try to keep peace
So it's only right that I get in the streets
March for a reason, not just on GP
Our people died for us to be free
Fuck do you mean? This was a dream
Now we got the power that we need to have
They don't want us with it and that's why they mad, yeah

[Chorus]
It's bigger than black and white
It's a problem with the whole way of life
It can't change overnight
But we gotta start somewhere
Might as well gon' 'head start here
We done had a hell of a year
I'ma make it count while I'm here
God is the only man I fear
It's bigger than black and white
It's a problem with the whole way of life
It can't change overnight
But we gotta start somewhere
Might as well gon' 'head start here
We done had a hell of a year
I'ma make it count while I'm here
God is the only man I fear"
32,36.333333333333336,Say So,['Doja Cat'],"['la indie', 'pop']","[Chorus]
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so

[Verse 1]
It's been a long time since you fell in love
You ain't coming out your shell, you ain't really been yourself
Tell me, what must I do? (Do tell, my love)
'Cause luckily I'm good at reading
I wouldn't bug him, but he won't stop cheesin'
And we can dance all day around it
If you frontin', I'll be bouncing
If you want it, scream it, shout it, babe
Before I leave you dry

[Chorus]
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so (Yeah)

[Verse 2]
Let me check my chest, my breath right quick (Ha)
He ain't ever seen it in a dress like this (Ah)
He ain't ever even been impressed like this
Prolly why I got him quiet on the set like zip
Like it, love it, need it, bad
Take it, own it, steal it, fast
Boy, stop playing, grab my ass
Why you actin' like you shy? (Hot)
Shut it, save it, keep it pushin'
Why you beating 'round the bush?
Knowin' you want all this woman
Never knock it 'til you try (Yah, yah)
All of them bitches hating I have you with me
All of my niggas sayin' you mad committed
Realer than anybody you had, and pretty
All of the body-ody, the ass and titties

[Chorus]
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so"
33,36.5,Breaking Me,"['Topic', 'A7S']","['german dance', 'pop edm', 'tropical house']","[Intro]
La-la-la-la, la-la-la-la

[Verse 1]
Call me what you wanna, I'll be what you wanna
I've been here a thousand times, eh-eh
Fallin' for another, I don't even bother
I could do it all my life

[Pre-Chorus]
So tell me if you wanna 'cause I got this feeling
I wanna hear you say it 'cause I can't believe it
With every touch of you, it's like I've started dreaming
Guess heaven's not that far away

[Chorus]
And I'll be singing, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
I'm just right here dancing around to the rhythm
The rhythm that you play when you're breaking my heart
You know that I can't get you out of my system
Yeah, right from the start, you played with my heart
And I'll be singing, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me

[Verse 2]
You can do whatever, I'll be here forever
Spinning 'round inside this room, eh-eh
Won't you come on over? I'm a sucker for ya
Wishing we'll be out here soon

[Pre-Chorus]
So tell me if you wanna 'cause I got this feeling
I wanna hear you say it 'cause I can't believe it
With every touch of you, it's like I've started dreaming
Guess heaven's not that far away

[Chorus]
And I'll be singing, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
I'm just right here dancing around to the rhythm
The rhythm that you play when you're breaking my heart
You know that I can't get you out of my system
Yeah, right from the start, you played with my heart
And I'll be singing, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me, la-la-la-la, la-la-la-la
You're breaking me"
34,38.0,Be Kind,"['Marshmello', 'Halsey']","['brostep', 'pop', 'progressive electro house', 'dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']","[Verse 1: Halsey]
Wanna believe, wanna believe
That you don't have a bad bone in your body
But the bruises on your ego make you go wild, wild, wild, yeah
Wanna believe, wanna believe
That even when you're stone cold, you're sorry
Tell me why you gotta be so outta your mind, yeah

[Pre-Chorus: Halsey]
I know you're chokin' on your fears
Already told you I'm right here
I will stay by your side every night

[Chorus: Halsey]
I don't know why you hide from the one
And close your eyes to the one
Mess up and lie to the one that you love
When you know you can cry to the one
Always confide in the one
You can be kind to the one that you love
Ah

[Verse 2: Halsey]
I know you need, I know you need
The upper hand even when we aren't fighting
'Cause in the past, you had to prepare every time, yeah
Don't wanna leave, don't wanna leave
But if you're gonna fight, then do it for me
I know you're built to love, but broken now, so just try, yeah

[Pre-Chorus: Halsey]
I know you're chokin' on your fears
Already told you I'm right here
I will stay by your side every night

[Chorus: Halsey]
I don't know why you hide from the one
And close your eyes to the one
Mess up and lie to the one that you love
When you know you can cry to the one
Always confide in the one
You can be kind to the one that you love
Ah

[Bridge: Halsey]
I know it's hard for you, but it's not fair
Going sick in the head, tryna get you there
And I know it's hard for you, but it's not fair
It's not fair

[Chorus: Halsey]
I don't know why you hide from the one
And close your eyes to the one
Mess up and lie to the one that you love
When you know you can cry to the one
Always confide in the one
You can be kind to the one that you love
Ah, ah
When you know you can cry to the one
Always confide in the one
You can be kind to the one that you love
Ah"
35,38.0,One Of Them Girls,['Lee Brice'],"['contemporary country', 'country', 'country road', 'modern country rock']","[Verse 1]
Are you one of them girls that peels off the Bud Light label? Just might run a pool table?
Roll your eyes if I call you an angel, ain't you one of them girls?
Ask you to dance, you say ""No"" just to see how far I'll go
Your song comes on and your eyes close, that's when I know, yeah
You got your heart on lock down, got a wall I gotta knock down
Kinda wanna do a shot now, come on now

[Chorus]
And you're one of them girls that ain't tryna meet nobody
You're just here for the party, if I'm wrong then stop me, yeah
You're one of them girls that ain't handin' out your number
You like to make us want you, you like to make us wonder

[Verse 2]
If you're one of them girls, 'cause I'm one of them boys
Would trade his whole world, hm, yeah
For one of them girls who likes to act all quiet, sexy, not even tryin'
Yeah, you know I ain't lyin', damn right
You one of them girls, broke every heart in your hometown
On the day you rode out, got 'em all wishin' on stars now

[Chorus]
If I find one of them girls that ain't tryna meet nobody
You're just here for the party, if I'm wrong then stop me, yeah
You're one of them girls that ain't handin' out your number
You like to make us want you, you like to make us wonder

[Post-Chorus]
If you're one of them girls
Well, I'm one of them boys
Would trade his whole world, hm, yeah
For one of them girls

[Bridge]
You're one of them girls
I wanna put my lips on
Hold all night long
Write a little love song

[Chorus]
For one of them girls that ain't tryna meet nobody
You're just here for the party, if I'm wrong then stop me, yeah
You're one of them girls that ain't handin' out your number
You like to make us want you, you like to make us wonder

[Post-Chorus]
If you're one of them girls
Well, I'm one of them boys
Would trade his whole world, his whole world
For one of them girls

[Outro]
Hmm, one of them girls"
36,38.25,Ride It,['Regard'],['pop edm'],"[Chorus]
Ride it, we're all alone
Ride  it, just lose control
Ride  it, ride it, come touch my soul
Ride it, ride, let me feel you
Ride it, turn the lights down low
Ride  it, from head to toe
Ride  it, ride it, touch my soul
Ride it, ride, let me feel you

[Verse 1]
It's  been a month and twenty days
And we're going 'round and 'round, playing silly games
Now you're saying, slow it down, not right now
Then ya wink at me and walk away
Let  it be, let it be, let it be known
Hold on, don't go
Touching and teasing me, telling me no
But this time I need to feel you

[Chorus]
Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, touch my soul
Ride it, ride it, let me feel you

[Verse 2]
Movida was the club on the Saturday
Ya actin' like a diva, sayin' you don't wanna pay
It's gotta be ya feisty style, raised eyebrow
I love it when you look at me that way
Now we're in, you order a mojito at the bar
You re-apply lippy 'cause it came off on the glass
The DJ plays your favorite songs, Kanye's on
Now ya beckoning for me to dance
Mm, pullin' me, pullin' me, pullin' me close
Just close your eyes, girl
Whispering, tellin' me we gotta go
Won't you take me home? I want to ride it

[Chorus]
Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, touch my soul
Ride it, ride it, let me feel you

[Interlude]

[Chorus]
Won't you take me home? I wanna
Ride it, we're all alone
Ride it, just lose control
Ride it, ride it, come touch my soul
Ride it, ride it, let me feel you
Ride it, turn the lights down low
Ride it, from head to toe
Ride it, ride it, touch my soul
Ride it, ride it, let me feel you"
37,41.0,Yo Perreo Sola,['Bad Bunny'],"['latin', 'reggaeton', 'trap latino']","[Letra de ""Yo Perreo Sola"" ft. Nesi]

[Refrán: Nesi]
Ante' tú me pichaba' (Tú me pichaba')
Ahora yo picheo (Hmm, nah)
Antes tú no quería' (No quería')
Ahora yo no quiero (Hmm, no)
Ante' tú me pichaba' (-chaba')
Ahora yo picheo (Jaja)
Antes tú no quería' (Ey)
Ahora yo no quiero
No, tranqui

[Coro: Nesi & Bad Bunny]
Yo perreo sola (Hmm, ey)
Yo perreo sola (Perreo sola; jaja; hmm-hmm)
Yo perreo sola (Jaja, hmm; ey)
Yo perreo sola (Perreo sola)
Okay, okay, ey, ey, ey

[Verso 1: Bad Bunny]
Que ningún baboso se le pegue (No)
La disco se prende cuando ella llegue (¡Wuh!)
A los hombres los tiene de hobby
Una malcriá' como Nairobi (Jaja)
Y tú la ve' bebiendo de la botella (Ey)
Los nene' y las nena' quieren con ella
Tiene má' de veinte, me enseño la cédula (Ajá)
Ey, del amor e' una incrédula (¡Wuh!)
Ella está soltera antes que se pusiera de moda (Ey)
No cree en amor desde ""Amorfoda"" (No)
El DJ la pone y se las sabe todas
Se trepa en la mesa y que se jodan (Wuh)
En el perreo no se quita (¡No!)
Fuma y se pone bellaquita
Te llama si te necesita
Pero por ahora está solita

[Coro: Bad Bunny]
Ella perrea sola (Wuh)
Ey, ey, ey, ey, ey, ey
Ella perrea sola
(Perrea sola, ella perrea sola, sola, sola)
Ey, ella perrea sola
Ey, ey, ey, ey, ey, ey
Ella perrea sola (Ella perrea sola)
Ella perrea sola

[Verso 2: Bad Bunny]
Tiene una amiga problemática
Y otra que casi ni habla (No)
Pero las tre' son una' diabla' (Prr)
Y hoy se puso minifalda
Los phillie' en las Louis Vuitton los guarda

[Puente: Bad Bunny & Nesi]
Y me dice ""papi"" (Papi, sigue; yes, yes)
'Tá bien dura como Natti (Aah)
Borracha y loca, a ella no le importa (Woo)
Vamo' a perrear, la vida es corta, ey (Hoo)
Y me dice ""papi"" (Papi, sigue; yes, yes)
'Tá bien dura como Natti (Aah)
Despué' de las doce no se comporta (Ey)
Vamo' a perrear, la vida e' corta (Woo)

[Refrán: Nesi & Bad Bunny]
Ante' tú me pichaba' (Tú me pichaba')
Ahora yo picheo (Hmm, nah; loco)
Ante' tú no quería' (¿Pero cuándo yo dije eso?)
Ahora yo no quiero (Pero, pero; no)
Ante' tú me pichaba' (Nah)
Ahora yo picheo (Yo nunca te he picha'o, mami)
Ante' tú no quería' (Ay, Dio')
Ahora yo no quiero
No, tranqui

[Coro: Nesi]
Yo perreo sola (Hmm, ey)
Yo perreo sola (Perreo sola; jaja; hmm-hmm)
Yo perreo sola (Jaja, hmm; ey)
Yo perreo sola (Perreo sola)"
